network_id,city,station_id,station_name,occupancy_rate,bikes_available,free_slots,capacity,pct_empty,pct_full,latitude,longitude,turnover_proxy,criticite,type_critique
velib,Paris,bf825ec63b2762a3c2e10f61cbefe5c5,Gambetta - Saint Fargeau,0.0,0.0,24.0,24.0,1.0,0.0,48.871,2.404,0.0,1.0,penurie (vide)
velib,Paris,bfce94d5e50d4f329022a751879f0dc7,Petites Ecuries - Faubourg Saint-Denis,0.5,14.0,14.0,28.0,0.0,0.0,48.873,2.354,14.0,0.0,penurie (vide)
velib,Paris,bfd0da5c08ed6b5437782cec359cda56,Convention - Campus de Bobigny,0.312,10.0,22.0,32.0,0.0,0.0,48.915,2.417,10.0,0.0,penurie (vide)
velib,Paris,bfdf67edbee29fe9460c0d7eba541fa5,Gare RER de Saint-Denis,0.5,18.0,18.0,36.0,0.0,0.0,48.936,2.347,18.0,0.0,penurie (vide)
velib,Paris,bff05c081ad5a7597f093b0b4fbd8e5f,Saint-Germain - Verdun,0.034,1.0,28.0,29.0,0.0,0.0,48.883,2.433,1.0,0.0,penurie (vide)
velib,Paris,c044b087da23d9a9f6974c2f0b71c3f4,Charenton - Wattignies,0.525,21.0,19.0,40.0,0.0,0.0,48.837,2.392,21.0,0.0,penurie (vide)
velib,Paris,c04cc7c5734ec4065cbf765a5c99711f,Chernoviz - Raynouard,0.0,0.0,37.0,37.0,1.0,0.0,48.857,2.282,0.0,1.0,penurie (vide)
velib,Paris,c07a274f282db2f80eedc179128a1588,Bas - Gabriel Péri,0.292,7.0,17.0,24.0,0.0,0.0,48.916,2.295,7.0,0.0,penurie (vide)
velib,Paris,c0c97440cf9f6487ff0762be5c5a2373,Gallieni - Lycée Charles Petitet,0.558,24.0,19.0,43.0,0.0,0.0,48.928,2.331,24.0,0.0,penurie (vide)
velib,Paris,c0ca414cc7641f067e9142aad86cc77c,François Ponsard - La Muette,0.261,6.0,17.0,23.0,0.0,0.0,48.858,2.274,6.0,0.0,penurie (vide)
velib,Paris,c0e877315f46f40bc1ef9a82c9075771,Batignolles - Rome,0.154,2.0,11.0,13.0,0.0,0.0,48.882,2.32,2.0,0.0,penurie (vide)
velib,Paris,c0e94fd15609b457f7f504d2c8f43487,Lacépède - Linné,0.057,3.0,50.0,53.0,0.0,0.0,48.844,2.355,3.0,0.0,penurie (vide)
velib,Paris,c0ff72472c8ce1be5e4ea3b474784061,Vistule - Choisy,0.091,3.0,30.0,33.0,0.0,0.0,48.824,2.362,3.0,0.0,penurie (vide)
velib,Paris,c1105acce4132674f6b57f793041cf3c,Centre Hospitalier Intercommunal de Créteil,0.882,15.0,2.0,17.0,0.0,0.0,48.797,2.464,15.0,0.0,penurie (vide)
velib,Paris,c112a52278dd51eab5e8e5714fe9ec8e,Jemmapes - Ecluses Saint-Martin,0.214,3.0,11.0,14.0,0.0,0.0,48.877,2.366,3.0,0.0,penurie (vide)
velib,Paris,c15994c1414ada861151cf5578f7e11b,Dugommier,0.235,12.0,39.0,51.0,0.0,0.0,48.839,2.39,12.0,0.0,penurie (vide)
velib,Paris,c15af81b7bfe31a3e0c3ebe24448013d,Arsonval - Falguière,0.043,1.0,22.0,23.0,0.0,0.0,48.84,2.313,1.0,0.0,penurie (vide)
velib,Paris,c16277b71cfb169bddbb29bb420f624b,Villersexel - Saint-Germain,0.933,14.0,1.0,15.0,0.0,0.0,48.858,2.324,14.0,0.0,penurie (vide)
velib,Paris,c1647dcd201b73b9913e842344a4c1f4,Marché Saint-Quentin,0.333,5.0,10.0,15.0,0.0,0.0,48.877,2.355,5.0,0.0,penurie (vide)
velib,Paris,c17a9911812cb8a668dbdce1104e240a,Balzac - Champs Elysées,0.621,18.0,11.0,29.0,0.0,0.0,48.873,2.3,18.0,0.0,penurie (vide)
velib,Paris,c1be70586e7d87c836721011257c2288,Marché aux fleurs,0.947,18.0,1.0,19.0,0.0,0.0,48.855,2.347,18.0,0.0,penurie (vide)
velib,Paris,c1c55be60272e11d93138766ff646764,Avenir,0.756,31.0,10.0,41.0,0.0,0.0,48.81,2.3,31.0,0.0,penurie (vide)
velib,Paris,c1dd4b0dc398452f7aaff4e02ea232a0,Saint-Fiacre - Poissonière,0.771,27.0,8.0,35.0,0.0,0.0,48.871,2.346,27.0,0.0,penurie (vide)
velib,Paris,c1e69c64deeb554320e40ab9dd9e10f7,Bagnolet - Place Saint-Blaise,0.037,1.0,26.0,27.0,0.0,0.0,48.86,2.403,1.0,0.0,penurie (vide)
velib,Paris,c1eab5a9bf54ad9eafe51635de04e07c,Censier - Jardin des Plantes,0.964,27.0,1.0,28.0,0.0,0.0,48.841,2.355,27.0,0.0,penurie (vide)
velib,Paris,c2a595e428cf31fcfdf020d809a53888,Gare des Vallées,0.368,7.0,12.0,19.0,0.0,0.0,48.913,2.258,7.0,0.0,penurie (vide)
velib,Paris,c2f220052da509ab53a6129ca538a42b,Clapeyron - Moscou,0.133,2.0,13.0,15.0,0.0,0.0,48.881,2.325,2.0,0.0,penurie (vide)
velib,Paris,c3250e94d8848caf3f29646b63ca09a3,Place Marcel Cachin,1.0,31.0,0.0,31.0,0.0,1.0,48.814,2.391,31.0,1.0,saturation (pleine)
velib,Paris,c34975e722f4caf33273bd2b90765a70,Saint-Michel - Luxembourg,0.333,9.0,18.0,27.0,0.0,0.0,48.845,2.339,9.0,0.0,penurie (vide)
velib,Paris,c3a5c7dc8528197bcf74a69f8c3a9f85,Square Claude Bernard,0.533,16.0,14.0,30.0,0.0,0.0,48.899,2.375,16.0,0.0,penurie (vide)
velib,Paris,c440d5f033c71b75a5390fdc670f7643,Route de Sèvres - Porte de Bagatelle,0.788,52.0,14.0,66.0,0.0,0.0,48.875,2.249,52.0,0.0,penurie (vide)
velib,Paris,c4a409283c34f819bc5dc562f62365a4,Porte de la Chapelle - Boulevard Ney,0.231,12.0,40.0,52.0,0.0,0.0,48.9,2.359,12.0,0.0,penurie (vide)
velib,Paris,c4ac8b9a7a00cca4b98bdb350aefebd4,Brochant - Clichy,0.038,2.0,51.0,53.0,0.0,0.0,48.89,2.32,2.0,0.0,penurie (vide)
velib,Paris,c4bb8e03ef466b8ed7b0b536daa2574d,Jourdan - Cité Universitaire,0.368,14.0,24.0,38.0,0.0,0.0,48.82,2.34,14.0,0.0,penurie (vide)
velib,Paris,c503eafcf1cc851ff3626fe92a7d0f9a,Quai de la Seine,0.083,2.0,22.0,24.0,0.0,0.0,48.884,2.37,2.0,0.0,penurie (vide)
velib,Paris,c51fb359bcf7171f3de38899d5a4711a,Place du Palais Royal,0.642,43.0,24.0,67.0,0.0,0.0,48.862,2.338,43.0,0.0,penurie (vide)
velib,Paris,c52fe310500338d05328a493f9e5a398,Place Edmond Michelet,0.136,3.0,19.0,22.0,0.0,0.0,48.86,2.35,3.0,0.0,penurie (vide)
velib,Paris,c60e64b99a2e67f10e36128ac8ba9735,Square des Saint-Simoniens,0.0,0.0,25.0,25.0,1.0,0.0,48.87,2.397,0.0,1.0,penurie (vide)
velib,Paris,c61edfd963e8ecdd59129015e49c8e5e,Place du 17 Octobre,0.706,12.0,5.0,17.0,0.0,0.0,48.92,2.298,12.0,0.0,penurie (vide)
velib,Paris,c65b661fd7d7677b8b2884bfa93990db,Parc des Pierrettes,0.0,0.0,22.0,22.0,1.0,0.0,48.797,2.291,0.0,1.0,penurie (vide)
velib,Paris,c6a39a31a86611c31fb3c34bae46e8f5,Boulangers - Cardinal Lemoine,0.263,5.0,14.0,19.0,0.0,0.0,48.846,2.352,5.0,0.0,penurie (vide)
velib,Paris,c6a57109702ddeb17e98719cc1e59548,Saint-Marc - Feydeau,0.973,36.0,1.0,37.0,0.0,0.0,48.87,2.342,36.0,0.0,penurie (vide)
velib,Paris,c6a919ba33a2cb3118e772edce4219f5,Adolphe Lalyre - Armand Silvestre,0.158,6.0,32.0,38.0,0.0,0.0,48.904,2.273,6.0,0.0,penurie (vide)
velib,Paris,c6cd3ee1a82b246c5cb86035faa68d1a,Château - République,0.348,8.0,15.0,23.0,0.0,0.0,48.863,2.416,8.0,0.0,penurie (vide)
velib,Paris,c6e687e00b92295c07001aaaba49d7ee,Place Jeanne d'Arc,0.083,3.0,33.0,36.0,0.0,0.0,48.83,2.369,3.0,0.0,penurie (vide)
velib,Paris,c737a1a2a4df9cd05b776763a8bfcd47,Maréchal Leclerc de Hauteclocque - Marché Buzenval,0.1,3.0,27.0,30.0,0.0,0.0,48.858,2.192,3.0,0.0,penurie (vide)
velib,Paris,c73cd994866ac7f654e63bd1869b05e9,Ferrus - Saint-Jacques,0.364,12.0,21.0,33.0,0.0,0.0,48.831,2.341,12.0,0.0,penurie (vide)
velib,Paris,c7a119e30d8a26d68e61152c74a87343,Ranelagh - Mozart,0.045,1.0,21.0,22.0,0.0,0.0,48.855,2.27,1.0,0.0,penurie (vide)
velib,Paris,c7a1d36b84ad38166ff710de7c2eab0c,François 1er - Lincoln,0.806,25.0,6.0,31.0,0.0,0.0,48.87,2.302,25.0,0.0,penurie (vide)
velib,Paris,c7a32dcef8ead4b5fed56b69f3248097,Hôtel de Ville d'Asnières sur Seine,0.31,9.0,20.0,29.0,0.0,0.0,48.91,2.288,9.0,0.0,penurie (vide)
velib,Paris,c7b318ad1bb3add88e7d495083518d56,Charles de Gaulle - Sablonville,0.615,16.0,10.0,26.0,0.0,0.0,48.88,2.276,16.0,0.0,penurie (vide)
velib,Paris,c809de54c74118121dda515b88cc8cd7,Bourdon - Pont Morland,0.56,28.0,22.0,50.0,0.0,0.0,48.848,2.366,28.0,0.0,penurie (vide)
velib,Paris,c81a55e172104b19b387bfd4a02bab9c,Place Jean Delay,0.412,14.0,20.0,34.0,0.0,0.0,48.823,2.354,14.0,0.0,penurie (vide)
velib,Paris,c890de5a4ae713ea20587509c5883323,Chanzy - Sud-Est,0.6,15.0,10.0,25.0,0.0,0.0,48.889,2.196,15.0,0.0,penurie (vide)
velib,Paris,c8b6d9b61456287d093e0c708796949d,Gare de l'Est - Chateau Landon,0.053,3.0,54.0,57.0,0.0,0.0,48.879,2.362,3.0,0.0,penurie (vide)
velib,Paris,c8ca1d140dac90e5571c377761f51505,Joseph Liouville - Croix Nivert,0.656,40.0,21.0,61.0,0.0,0.0,48.845,2.298,40.0,0.0,penurie (vide)
velib,Paris,c8dd78c42d1ed246a5d074e735dae8f3,Place d'Italie - Vincent Auriol,0.179,7.0,32.0,39.0,0.0,0.0,48.831,2.357,7.0,0.0,penurie (vide)
velib,Paris,c917abff645e65b56936689a897f91ac,Dôme - République,0.917,22.0,2.0,24.0,0.0,0.0,48.833,2.25,22.0,0.0,penurie (vide)
velib,Paris,c923203a02ef3af397694f3c550a182c,Thionville - Ourcq,0.091,2.0,20.0,22.0,0.0,0.0,48.889,2.383,2.0,0.0,penurie (vide)
velib,Paris,c9326a3111d3c44e3ac8114db5b2a677,Jules Guesde - Pont du Port à l'Anglais,0.433,13.0,17.0,30.0,0.0,0.0,48.796,2.417,13.0,0.0,penurie (vide)
velib,Paris,c9706431276f04db80843eb7662b7e07,Balzac - Olympes de Gouges,0.63,17.0,10.0,27.0,0.0,0.0,48.779,2.401,17.0,0.0,penurie (vide)
velib,Paris,c97c5cffb3759b0598a9d8ac07c3f8da,Bara - Henri Farman,1.0,58.0,0.0,58.0,0.0,1.0,48.833,2.268,58.0,1.0,saturation (pleine)
velib,Paris,c9a014d11040b1861c6e85efbb832ed8,Jules Vallès - Charonne,0.182,4.0,18.0,22.0,0.0,0.0,48.854,2.385,4.0,0.0,penurie (vide)
velib,Paris,c9b60112195f64453fa0be5d38ec81f2,Saint-Cloud - Hippodrome,0.172,5.0,24.0,29.0,0.0,0.0,48.858,2.255,5.0,0.0,penurie (vide)
velib,Paris,c9e40faf6c216f19841c1615291d3f05,Montmartre - Etienne Marcel,0.875,14.0,2.0,16.0,0.0,0.0,48.865,2.345,14.0,0.0,penurie (vide)
velib,Paris,c9edcdf32809c955e2ab833381c149a2,Guersant - Gouvion-Saint-Cyr,0.152,5.0,28.0,33.0,0.0,0.0,48.883,2.288,5.0,0.0,penurie (vide)
velib,Paris,c9f2af269df506f6f576bf0503409823,Mairie de Bagnolet,0.036,1.0,27.0,28.0,0.0,0.0,48.868,2.418,1.0,0.0,penurie (vide)
velib,Paris,c9ff70802c32d3cf02ee6e80394fc8eb,Leibniz - Jean Dollfus,0.062,2.0,30.0,32.0,0.0,0.0,48.896,2.333,2.0,0.0,penurie (vide)
velib,Paris,ca20583d5caa1989886730816f97399d,Pascal - Claude Bernard,0.347,17.0,32.0,49.0,0.0,0.0,48.839,2.35,17.0,0.0,penurie (vide)
velib,Paris,ca466df69e35273fc64c3ba842d83fa8,Place François Mitterand,0.03,1.0,32.0,33.0,0.0,0.0,48.865,2.443,1.0,0.0,penurie (vide)
velib,Paris,ca67ed1b26a3596c4e67f315de9be200,Porte d'Asnières,0.486,17.0,18.0,35.0,0.0,0.0,48.89,2.304,17.0,0.0,penurie (vide)
velib,Paris,cad3a08d56813eb6cc0f77d8c83dbdfd,Fessart - Château,0.684,13.0,6.0,19.0,0.0,0.0,48.842,2.24,13.0,0.0,penurie (vide)
velib,Paris,cad53c364f42eb03e0ececd089cc081e,Matignon - Faubourg Saint-Honoré,0.857,30.0,5.0,35.0,0.0,0.0,48.871,2.314,30.0,0.0,penurie (vide)
velib,Paris,cada83d656ebe4fdb26027abbdd9b422,Gambetta - Père Lachaise,0.071,2.0,26.0,28.0,0.0,0.0,48.864,2.398,2.0,0.0,penurie (vide)
velib,Paris,caf366ec5ee13e669bcc8c9a9b3fc0b7,Gaston Roussel - Commune de Paris,0.68,34.0,16.0,50.0,0.0,0.0,48.894,2.432,34.0,0.0,penurie (vide)
velib,Paris,cb13dedb8faacca75a1005939ccf9a9d,Boulets - Voltaire,0.421,16.0,22.0,38.0,0.0,0.0,48.852,2.389,16.0,0.0,penurie (vide)
velib,Paris,cb699740ae218b77b78f662442be89ae,Stade Gaston Bouillant,0.448,13.0,16.0,29.0,0.0,0.0,48.94,2.328,13.0,0.0,penurie (vide)
velib,Paris,cb86865b0a02da8981d54f3c56f7e274,Paris - Emile Zola,0.138,4.0,25.0,29.0,0.0,0.0,48.855,2.419,4.0,0.0,penurie (vide)
velib,Paris,cbf1513d99a12152bd7b0fd6ea0c0b93,Italie - Tolbiac,0.19,4.0,17.0,21.0,0.0,0.0,48.826,2.358,4.0,0.0,penurie (vide)
velib,Paris,cc045e8ede1dd88800eae4404ded7e00,Jessaint - Marx Dormoy,0.241,7.0,22.0,29.0,0.0,0.0,48.885,2.359,7.0,0.0,penurie (vide)
velib,Paris,cc0c5f797d46f3d8ad78f1b7e870bd75,Diane Arbus,0.25,9.0,27.0,36.0,0.0,0.0,48.899,2.352,9.0,0.0,penurie (vide)
velib,Paris,cc49367df2e0b6587bf53bc30213a936,Convention - Saint-Charles,0.773,17.0,5.0,22.0,0.0,0.0,48.843,2.283,17.0,0.0,penurie (vide)
velib,Paris,cc79fca23c984c0764ce515f2064b665,Créteil Village,0.88,22.0,3.0,25.0,0.0,0.0,48.791,2.464,22.0,0.0,penurie (vide)
velib,Paris,cc88fcbf27935cc244125ef9ceae5e26,Strasbourg - Saint-Denis,0.786,11.0,3.0,14.0,0.0,0.0,48.87,2.354,11.0,0.0,penurie (vide)
velib,Paris,cc90abc8999efada17673a622bd63613,Saint-Marcel - Hôpital,0.75,15.0,5.0,20.0,0.0,0.0,48.84,2.361,15.0,0.0,penurie (vide)
velib,Paris,ccc358ad44a942c29a201a19d23025dc,Marché d'Auteuil,0.656,21.0,11.0,32.0,0.0,0.0,48.848,2.265,21.0,0.0,penurie (vide)
velib,Paris,cccde3649133ed2952643b99fa3a69f4,Arthur Auger - Jean Jaurès,0.346,9.0,17.0,26.0,0.0,0.0,48.814,2.307,9.0,0.0,penurie (vide)
velib,Paris,ccd737a08df2677cef1e31a5c33a0385,Saint-Germain - Thenard,0.452,14.0,17.0,31.0,0.0,0.0,48.851,2.347,14.0,0.0,penurie (vide)
velib,Paris,ccddc3f74a52fc55e5dd7db77b86033a,Lieutenant Chauré - Etienne Marey,0.0,0.0,20.0,20.0,1.0,0.0,48.867,2.406,0.0,1.0,penurie (vide)
velib,Paris,cd1a791b72f3f9fc5d853d19ed32f311,Hoche - Tilsitt,0.212,7.0,26.0,33.0,0.0,0.0,48.875,2.297,7.0,0.0,penurie (vide)
velib,Paris,cd22f944f9fdf51318a16292e5bbc8c3,Auguste Blanqui - Glacière,0.169,10.0,49.0,59.0,0.0,0.0,48.831,2.344,10.0,0.0,penurie (vide)
velib,Paris,cd489a435681d84a885c7a188e9a1161,Place du Président Salvador Allende,0.356,21.0,38.0,59.0,0.0,0.0,48.897,2.401,21.0,0.0,penurie (vide)
velib,Paris,cd5327b63663bffded353199712296fa,Ruisseau - Ordener,0.146,7.0,41.0,48.0,0.0,0.0,48.893,2.34,7.0,0.0,penurie (vide)
velib,Paris,cd69b7db0fd7ebeee93947815fa06b25,Pyramide - Ecole du Breuil ,0.265,9.0,25.0,34.0,0.0,0.0,48.822,2.459,9.0,0.0,penurie (vide)
velib,Paris,cd7655a613600f921658453ab684a435,Gobelins - Port-Royal,0.436,17.0,22.0,39.0,0.0,0.0,48.837,2.352,17.0,0.0,penurie (vide)
velib,Paris,cd8520e3523db2cabae509e756e9c13c,Mézières - Rennes ,0.34,18.0,35.0,53.0,0.0,0.0,48.85,2.33,18.0,0.0,penurie (vide)
velib,Paris,cd91e4c9d707d0bebb4bd6677305110e,Vigée-Lebrun - Anselme Payen,0.167,4.0,20.0,24.0,0.0,0.0,48.839,2.311,4.0,0.0,penurie (vide)
velib,Paris,cd99f6fccb3b8308d3a209ed2d50f6b7,Guy Môquet - Etienne Dolet,0.609,14.0,9.0,23.0,0.0,0.0,48.815,2.298,14.0,0.0,penurie (vide)
velib,Paris,cdb65200c4ceb9dce69274bc4d2dc268,Saint-Séverin - Saint-Michel,0.067,2.0,28.0,30.0,0.0,0.0,48.853,2.344,2.0,0.0,penurie (vide)
velib,Paris,cdbabae1fe3896bc48c5b008a5c7b2d8,Jean Jaurès - Reine,0.935,29.0,2.0,31.0,0.0,0.0,48.84,2.24,29.0,0.0,penurie (vide)
velib,Paris,cdd59c8c602a90c3fed6dbf8d2f82103,Gustave Eiffel - Parc des Impressionnistes,0.138,4.0,25.0,29.0,0.0,0.0,48.904,2.295,4.0,0.0,penurie (vide)
velib,Paris,cdda626379b22db502e3212aa6902253,Place Aimé Césaire,0.259,7.0,20.0,27.0,0.0,0.0,48.783,2.243,7.0,0.0,penurie (vide)
velib,Paris,cdf5e0526888b551fc2fb951d345852e,Alger - Rivoli,0.95,19.0,1.0,20.0,0.0,0.0,48.865,2.329,19.0,0.0,penurie (vide)
velib,Paris,ce00d568338d0e7553448a88c3cb4a22,Maurice Payret-Dortail,0.773,17.0,5.0,22.0,0.0,0.0,48.878,2.223,17.0,0.0,penurie (vide)
velib,Paris,ce4e5a97532b51473d0bf57c118d4a4f,Pyrénées - Plaine,0.167,2.0,10.0,12.0,0.0,0.0,48.85,2.406,2.0,0.0,penurie (vide)
velib,Paris,cebc676249dd66560e19c0cf9e6aafea,Place Violet,0.791,34.0,9.0,43.0,0.0,0.0,48.845,2.291,34.0,0.0,penurie (vide)
velib,Paris,cef647062b0306bc184c430223a2155e,Camille Risch - Paul Armangot,0.92,23.0,2.0,25.0,0.0,0.0,48.775,2.374,23.0,0.0,penurie (vide)
velib,Paris,cefc98dfd9c1b8f4a9538c6a61d57a6b,Lampes,0.769,30.0,9.0,39.0,0.0,0.0,48.812,2.402,30.0,0.0,penurie (vide)
velib,Paris,cf06f90e57e47828b6a78c15756d6efd,Place Madeleine Daniélou,0.095,4.0,38.0,42.0,0.0,0.0,48.883,2.282,4.0,0.0,penurie (vide)
velib,Paris,cf0dcc3cdde692e1fca56a31ff549fff,Porte de Saint-Ouen - Bessières,0.195,8.0,33.0,41.0,0.0,0.0,48.898,2.329,8.0,0.0,penurie (vide)
velib,Paris,cf2845fd7cdf82c5822101739d3598cf,Jean Colly - Tolbiac,0.0,0.0,36.0,36.0,1.0,0.0,48.828,2.371,0.0,1.0,penurie (vide)
velib,Paris,cf34dec54143408a9d731235ec0e538c,Fontaine du Tertre - Calvaire,0.667,16.0,8.0,24.0,0.0,0.0,48.87,2.219,16.0,0.0,penurie (vide)
velib,Paris,cf4dfa3f6879b2834ad1cbc5d7bc6849,Galilée - Vernet,0.682,30.0,14.0,44.0,0.0,0.0,48.872,2.299,30.0,0.0,penurie (vide)
velib,Paris,cfb04039b2dd4859a627aaf88b07aaea,Demi-Lune - Aristide Briand,0.15,3.0,17.0,20.0,0.0,0.0,48.876,2.456,3.0,0.0,penurie (vide)
velib,Paris,cfd0fbc11c919802ae91c2eb8839bc29,Sainte-Elisabeth - Turbigo,0.469,15.0,17.0,32.0,0.0,0.0,48.866,2.36,15.0,0.0,penurie (vide)
velib,Paris,cfdecfc361ed07e08f45dcabb6b4389a,Place de la vache noire,0.28,7.0,18.0,25.0,0.0,0.0,48.81,2.327,7.0,0.0,penurie (vide)
velib,Paris,cfe055e9487ef772ec9df134a425b62f,Quai de l'Oise - Aisne,0.103,3.0,26.0,29.0,0.0,0.0,48.891,2.383,3.0,0.0,penurie (vide)
velib,Paris,cfe8facd91fe4fcbc173fe6b051e0524,Roquette - Thiéré,0.174,4.0,19.0,23.0,0.0,0.0,48.855,2.373,4.0,0.0,penurie (vide)
velib,Paris,d01c235cdb4b9097d28e455e2c74be01,Noisy le Sec - Jean-Baptiste Clément,0.091,2.0,20.0,22.0,0.0,0.0,48.875,2.415,2.0,0.0,penurie (vide)
velib,Paris,d0453cba0050a3750348d90b8d27f21b,Carnot - Pâquerettes,0.308,8.0,18.0,26.0,0.0,0.0,48.796,2.426,8.0,0.0,penurie (vide)
velib,Paris,d06b6074b26c67e4a503df2bec4220d9,Dutot - Place Alleray,0.0,0.0,55.0,55.0,1.0,0.0,48.837,2.307,0.0,1.0,penurie (vide)
velib,Paris,d0d3f7e68a27ed01037321db9119ba39,Charles de Gaulle,0.833,15.0,3.0,18.0,0.0,0.0,48.885,2.26,15.0,0.0,penurie (vide)
velib,Paris,d0dd4c71446d487e5e2bd12156a25230,Vignes - Boulainvilliers,0.0,0.0,21.0,21.0,1.0,0.0,48.856,2.275,0.0,1.0,penurie (vide)
velib,Paris,d0ea021404c44b9d7c69aeffdfece603,Dupleix - du Guesclin,0.191,9.0,38.0,47.0,0.0,0.0,48.851,2.297,9.0,0.0,penurie (vide)
velib,Paris,d16fc1f39f76274493aa77c45f2b36e5,Bois de Vincennes - Gare,0.54,27.0,23.0,50.0,0.0,0.0,48.836,2.471,27.0,0.0,penurie (vide)
velib,Paris,d17c296a25c00ec40e0484bce176a7ac,Batignolles - Beudant,0.0,0.0,44.0,44.0,1.0,0.0,48.882,2.32,0.0,1.0,penurie (vide)
velib,Paris,d17cf595103b6e4e9f35de8341444b7f,Wurtz - Tolbiac,0.25,7.0,21.0,28.0,0.0,0.0,48.826,2.345,7.0,0.0,penurie (vide)
velib,Paris,d187ec6f16648953827d9725582dda53,Quai de l'Aisne - Général Leclerc,0.5,11.0,11.0,22.0,0.0,0.0,48.896,2.401,11.0,0.0,penurie (vide)
velib,Paris,d19e975e803c256106251152a112ba7a,Parmentier - République,0.02,1.0,48.0,49.0,0.0,0.0,48.864,2.375,1.0,0.0,penurie (vide)
velib,Paris,d1a205319c0ce58cacbcf60dd8f54226,Place Fernand Forest,1.0,33.0,0.0,33.0,0.0,1.0,48.849,2.282,33.0,1.0,saturation (pleine)
velib,Paris,d1ba2fc1574bdec823864a3373312d04,Dunkerque - Maubeuge,0.086,3.0,32.0,35.0,0.0,0.0,48.88,2.353,3.0,0.0,penurie (vide)
velib,Paris,d1d05b02773239aaf28322d7b646f520,Jourdain - Place des Grandes Rigoles,0.045,1.0,21.0,22.0,0.0,0.0,48.874,2.39,1.0,0.0,penurie (vide)
velib,Paris,d1d88931b3ec2bdadebae98bce0a775d,Raspail - Varenne,0.824,14.0,3.0,17.0,0.0,0.0,48.853,2.326,14.0,0.0,penurie (vide)
velib,Paris,d1da3c0f31aac127904cd3b60055381a,Fontenay - Libération,0.125,3.0,21.0,24.0,0.0,0.0,48.848,2.445,3.0,0.0,penurie (vide)
velib,Paris,d227853e9d9fc8d6c3e75c3fbe9eaf66,Frères Flavien - Porte des Lilas,0.087,2.0,21.0,23.0,0.0,0.0,48.878,2.411,2.0,0.0,penurie (vide)
velib,Paris,d22fc51c6dcbdbf5b32e4b059311a8cc,Henri Barbusse - Marcel Cachin,0.364,12.0,21.0,33.0,0.0,0.0,48.937,2.372,12.0,0.0,penurie (vide)
velib,Paris,d243689d6ca258a5f5c454d856bde33a,Quai aux Fleurs - Pont Saint-Louis,0.579,11.0,8.0,19.0,0.0,0.0,48.853,2.352,11.0,0.0,penurie (vide)
velib,Paris,d269daa39170597c1baba53d89d7e887,Barbès - Monique Maunoury,0.275,11.0,29.0,40.0,0.0,0.0,48.816,2.369,11.0,0.0,penurie (vide)
velib,Paris,d28ebc744496d2db628197a316543b43,Mairie du 19ème,0.077,2.0,24.0,26.0,0.0,0.0,48.883,2.381,2.0,0.0,penurie (vide)
velib,Paris,d2b097f9d404bc73221242a9845ec9c7,Hoche - Jean Lolive,0.208,5.0,19.0,24.0,0.0,0.0,48.891,2.403,5.0,0.0,penurie (vide)
velib,Paris,d2b68e9aee4f8d99eb34c854f3b85736,Edouard Tremblay - Julian Grimaux,0.207,6.0,23.0,29.0,0.0,0.0,48.781,2.372,6.0,0.0,penurie (vide)
velib,Paris,d2d36ce1cf34e890b801db83379db9b3,Jules Guesde - Alsace,0.792,19.0,5.0,24.0,0.0,0.0,48.891,2.295,19.0,0.0,penurie (vide)
velib,Paris,d2fdb44d24221a8ead5536479a0aea46,Butte aux Cailles - Esperance,0.03,1.0,32.0,33.0,0.0,0.0,48.828,2.349,1.0,0.0,penurie (vide)
velib,Paris,d2ff4e868f7aeb9639f2ae96c6e83512,Pirogues de Bercy - Libourne,0.735,36.0,13.0,49.0,0.0,0.0,48.832,2.386,36.0,0.0,penurie (vide)
velib,Paris,d35b2b594f5e57d67ccab9e78051ab04,Parc Eli Lotar,0.389,7.0,11.0,18.0,0.0,0.0,48.918,2.373,7.0,0.0,penurie (vide)
velib,Paris,d39dc63368033011b19e414e04c713e2,Choisy - Pointe d'Ivry,0.083,2.0,22.0,24.0,0.0,0.0,48.822,2.363,2.0,0.0,penurie (vide)
velib,Paris,d3a2ff3c88a9849b2ee10579018a1364,Raspail - Manufacture des Oeillets,0.312,10.0,22.0,32.0,0.0,0.0,48.809,2.39,10.0,0.0,penurie (vide)
velib,Paris,d3a8891720a33bf7a94dc21f43c9251b,Place Jules Ferry,0.107,3.0,25.0,28.0,0.0,0.0,48.812,2.326,3.0,0.0,penurie (vide)
velib,Paris,d3b3781c33d6911a2b9500deaae8f33b,Charles Frérot - Albert Guilpin,0.767,23.0,7.0,30.0,0.0,0.0,48.816,2.351,23.0,0.0,penurie (vide)
velib,Paris,d3dc2fee037a699450ab092e9bee82c0,Ledru-Rollin - Charonne,0.903,28.0,3.0,31.0,0.0,0.0,48.853,2.377,28.0,0.0,penurie (vide)
velib,Paris,d3f6c21e324d23f9ac91ab4ce91375d9,Rivoli - Musée du Louvre,0.955,21.0,1.0,22.0,0.0,0.0,48.864,2.334,21.0,0.0,penurie (vide)
velib,Paris,d40c98f308326f0b185cf41bb9a394ac,Diderot - Reuilly,0.523,23.0,21.0,44.0,0.0,0.0,48.847,2.386,23.0,0.0,penurie (vide)
velib,Paris,d41d50eb287ee527848755b3a31ee559,Dunkerque - Alsace,0.316,6.0,13.0,19.0,0.0,0.0,48.879,2.358,6.0,0.0,penurie (vide)
